"Hugo_Symbol","Frame_Shift_Del","Frame_Shift_Ins","In_Frame_Del","In_Frame_Ins","Missense_Mutation","Nonsense_Mutation","Nonstop_Mutation","Splice_Site","Translation_Start_Site","total","MutatedSamples","AlteredSamples"
"CIITA",0,0,0,0,3,0,0,0,0,3,3,3
"CIR1",0,0,0,0,3,0,0,0,0,3,3,3
"CKMT2",0,1,0,0,2,0,0,0,0,3,3,3
"CLASRP",0,0,0,0,2,0,0,1,0,3,3,3
"CLCN2",0,0,0,0,3,0,0,0,0,3,3,3
"CLDN22",0,0,0,0,3,0,0,0,0,3,3,3
"CLDN4",0,0,0,0,3,0,0,0,0,3,3,3
"CLEC4A",1,0,0,0,2,0,0,0,0,3,3,3
"CLEC4D",0,0,0,0,3,0,0,0,0,3,3,3
"CLEC4M",0,0,0,0,2,1,0,0,0,3,3,3
"CLIC1",0,0,0,0,3,0,0,0,0,3,3,3
"CLIC5",0,0,0,0,2,0,0,1,0,3,3,3
"CLIC6",0,0,0,0,2,0,0,1,0,3,3,3
"CLN3",0,0,0,0,3,0,0,0,0,3,3,3
"CLN8",0,0,0,0,3,0,0,0,0,3,3,3
"CLOCK",0,0,0,0,2,0,0,1,0,3,3,3
"CLPB",0,0,0,0,2,1,0,0,0,3,3,3
"CMSS1",0,1,0,0,1,1,0,0,0,3,3,3
"CNIH1",0,0,0,0,1,0,0,2,0,3,3,3
"CNNM4",0,0,0,0,2,1,0,0,0,3,3,3
"CNOT11",0,0,0,0,2,1,0,0,0,3,3,3
"CNPY1",0,0,0,0,2,0,1,0,0,3,3,3
"CNR2",0,0,0,0,3,0,0,0,0,3,3,3
"COCH",0,0,0,0,2,1,0,0,0,3,3,3
"COLEC10",0,0,0,0,2,0,0,1,0,3,3,3
"COMMD10",0,0,0,0,3,0,0,0,0,3,3,3
"COPG2",0,0,0,0,3,0,0,0,0,3,3,3
"COPS5",0,0,0,0,2,1,0,0,0,3,3,3
"COQ5",0,0,0,0,3,0,0,0,0,3,3,3
"CORO1A",1,0,0,0,2,0,0,0,0,3,3,3
"COX10",0,0,0,0,3,0,0,0,0,3,3,3
"COX7A2L",0,0,0,0,2,0,0,0,1,3,3,3
"CPEB2",0,0,0,0,3,0,0,0,0,3,3,3
"CPEB3",0,0,0,0,3,0,0,0,0,3,3,3
"CPLANE2",0,0,0,0,2,0,0,1,0,3,3,3
"CPLX2",0,0,0,0,3,0,0,0,0,3,3,3
"CPM",0,0,0,0,2,1,0,0,0,3,3,3
"CPNE5",0,0,0,0,3,0,0,0,0,3,3,3
"CPO",0,0,0,0,2,1,0,0,0,3,3,3
"CPOX",0,0,0,0,3,0,0,0,0,3,3,3
"CPSF7",0,0,0,0,2,1,0,0,0,3,3,3
"CREBZF",1,0,0,0,2,0,0,0,0,3,3,3
"CREM",0,0,0,0,2,1,0,0,0,3,3,3
"CRIP3",0,0,0,0,2,0,0,1,0,3,3,3
"CRIPT",0,1,0,0,2,0,0,0,0,3,3,3
"CRTC2",0,0,0,0,3,0,0,0,0,3,3,3
"CRTC3",0,0,0,0,3,0,0,0,0,3,3,3
"CRYBA2",1,0,0,0,1,1,0,0,0,3,3,3
"CRYGN",0,0,0,0,2,1,0,0,0,3,3,3
"CRYGS",0,0,0,0,3,0,0,0,0,3,3,3
"CSAG1",0,0,0,0,2,0,0,1,0,3,3,3
"CSH2",0,0,0,0,3,0,0,0,0,3,3,3
"CSNK2A2",0,0,0,0,3,0,0,0,0,3,3,3
"CST2",0,0,0,0,3,0,0,0,0,3,3,3
"CSTF2",0,0,0,0,3,0,0,0,0,3,3,3
"CSTL1",0,0,0,0,2,0,0,0,1,3,3,3
"CT45A1",0,0,0,0,2,1,0,0,0,3,3,3
"CTCF",0,0,0,0,3,0,0,0,0,3,3,3
"CTNNAL1",0,0,0,0,3,0,0,0,0,3,3,3
"CTPS2",0,0,0,0,3,0,0,0,0,3,3,3
"CTSC",0,0,0,0,2,0,0,1,0,3,3,3
"CTU2",0,0,0,0,3,0,0,0,0,3,3,3
"CXCR1",0,0,0,0,3,0,0,0,0,3,3,3
"CXXC5",0,0,0,0,3,0,0,0,0,3,3,3
"CXorf65",0,0,0,0,2,1,0,0,0,3,3,3
"CYP11A1",0,0,0,0,3,0,0,0,0,3,3,3
"CYP17A1",0,0,0,0,2,0,0,1,0,3,3,3
"CYP2F1",1,0,0,0,2,0,0,0,0,3,3,3
"CYP2S1",0,0,0,0,2,0,0,1,0,3,3,3
"CYP39A1",1,0,0,0,2,0,0,0,0,3,3,3
"CYP3A4",0,0,0,0,3,0,0,0,0,3,3,3
"CYP3A5",0,0,0,0,3,0,0,0,0,3,3,3
"CYP4X1",0,0,0,0,3,0,0,0,0,3,3,3
"CYRIB",0,0,0,0,3,0,0,0,0,3,3,3
"DBF4B",0,0,0,0,3,0,0,0,0,3,3,3
"DCAF11",0,0,0,0,3,0,0,0,0,3,3,3
"DCAF4",0,0,0,0,2,0,0,1,0,3,3,3
"DCAKD",0,0,0,0,3,0,0,0,0,3,3,3
"DCBLD2",1,0,0,0,2,0,0,0,0,3,3,3
"DCD",0,0,0,0,3,0,0,0,0,3,3,3
"DCDC2",0,0,0,0,3,0,0,0,0,3,3,3
"DCLK2",0,0,0,0,3,0,0,0,0,3,3,3
"DCPS",0,0,0,0,3,0,0,0,0,3,3,3
"DCUN1D4",0,0,0,0,3,0,0,0,0,3,3,3
"DDO",0,0,0,0,3,0,0,0,0,3,3,3
"DDX24",0,0,0,0,2,1,0,0,0,3,3,3
"DDX31",0,0,0,0,3,0,0,0,0,3,3,3
"DDX5",1,0,0,0,2,0,0,0,0,3,3,3
"DDX52",0,0,0,0,3,0,0,0,0,3,3,3
"DDX55",0,0,0,0,2,0,0,1,0,3,3,3
"DEFA6",0,0,0,0,2,1,0,0,0,3,3,3
"DEFB126",0,0,0,0,3,0,0,0,0,3,3,3
"DELE1",0,0,0,0,3,0,0,0,0,3,3,3
"DENND1C",0,0,0,0,3,0,0,0,0,3,3,3
"DENND2D",0,0,0,0,3,0,0,0,0,3,3,3
"DES",0,0,0,0,3,0,0,0,0,3,3,3
"DGUOK",0,1,0,0,2,0,0,0,0,3,3,3
"DHFR",2,0,0,0,1,0,0,0,0,3,3,3
"DHFR2",0,0,0,0,3,0,0,0,0,3,3,3
"DHRS7C",0,0,0,0,3,0,0,0,0,3,3,3
"DHX58",0,0,0,0,3,0,0,0,0,3,3,3
"DIO1",0,0,0,0,3,0,0,0,0,3,3,3
"DIRAS2",0,0,0,0,2,1,0,0,0,3,3,3
"DIS3L",0,0,0,0,2,1,0,0,0,3,3,3
"DLX2",0,0,0,0,3,0,0,0,0,3,3,3
"DLX3",1,0,0,0,2,0,0,0,0,3,3,3
"DMRTA1",0,0,0,0,3,0,0,0,0,3,3,3
"DNAAF6",0,0,0,0,3,0,0,0,0,3,3,3
"DNAI1",0,0,0,0,3,0,0,0,0,3,3,3
"DNAJB6",0,0,0,0,3,0,0,0,0,3,3,3
"DNAJB9",0,0,0,0,3,0,0,0,0,3,3,3
"DNAJC11",0,0,0,0,3,0,0,0,0,3,3,3
"DNAJC2",0,0,0,0,3,0,0,0,0,3,3,3
"DNAJC25",0,0,1,0,2,0,0,0,0,3,3,3
"DNAJC27",0,0,0,0,2,0,0,1,0,3,3,3
"DNAJC28",0,0,0,0,3,0,0,0,0,3,3,3
"DNAJC7",0,0,0,0,2,1,0,0,0,3,3,3
"DNAJC8",0,0,0,0,2,1,0,0,0,3,3,3
"DNASE1L1",0,0,0,0,3,0,0,0,0,3,3,3
"DNPEP",0,0,0,0,3,0,0,0,0,3,3,3
"DOC2A",1,0,0,0,2,0,0,0,0,3,3,3
"DONSON",1,0,0,0,2,0,0,0,0,3,3,3
"DPAGT1",0,0,0,0,3,0,0,0,0,3,3,3
"DPP9",0,0,0,0,2,1,0,0,0,3,3,3
"DPY19L1",0,0,0,0,3,0,0,0,0,3,3,3
"DPYSL2",0,0,0,0,3,0,0,0,0,3,3,3
"DRG2",0,0,0,0,2,0,0,1,0,3,3,3
"DRICH1",0,0,0,0,3,0,0,0,0,3,3,3
"DTD2",0,0,0,0,3,0,0,0,0,3,3,3
"DTX3L",0,0,0,0,3,0,0,0,0,3,3,3
"DUSP16",0,0,0,0,3,0,0,0,0,3,3,3
"DUSP19",0,0,0,0,2,1,0,0,0,3,3,3
"DUSP7",0,0,0,0,3,0,0,0,0,3,3,3
"DUXA",1,0,0,0,2,0,0,0,0,3,3,3
"DYDC1",0,0,0,0,3,0,0,0,0,3,3,3
"E2F1",0,0,0,0,3,0,0,0,0,3,3,3
"EAPP",0,0,0,0,3,0,0,0,0,3,3,3
"EARS2",0,0,0,0,3,0,0,0,0,3,3,3
"EBI3",1,0,0,0,2,0,0,0,0,3,3,3
"ECD",0,0,0,0,3,0,0,0,0,3,3,3
"ECHDC1",0,0,0,0,2,0,0,1,0,3,3,3
"ECHS1",0,0,0,0,2,0,0,1,0,3,3,3
"ECI2",0,0,0,0,2,1,0,0,0,3,3,3
"ECM1",0,0,0,0,2,1,0,0,0,3,3,3
"ECM2",1,0,0,0,2,0,0,0,0,3,3,3
"EDDM3B",0,0,0,0,1,0,2,0,0,3,3,3
"EEF1A1",0,0,0,0,3,0,0,0,0,3,3,3
"EEF1AKMT2",0,0,0,0,2,1,0,0,0,3,3,3
"EFCAB14",0,0,0,0,2,0,0,1,0,3,3,3
"EGLN2",0,0,0,0,2,0,0,1,0,3,3,3
"EID1",0,0,0,0,2,1,0,0,0,3,3,3
"EID3",0,0,0,0,3,0,0,0,0,3,3,3
"EIF2B3",0,0,0,0,3,0,0,0,0,3,3,3
"EIF2S3",0,0,0,0,3,0,0,0,0,3,3,3
"EIF3D",0,0,0,0,3,0,0,0,0,3,3,3
"EIF3H",0,0,0,0,2,1,0,0,0,3,3,3
"EIF3K",0,0,0,0,3,0,0,0,0,3,3,3
"EIF4E",0,0,0,0,3,0,0,0,0,3,3,3
"EIF4E2",0,0,0,0,2,1,0,0,0,3,3,3
"EIF5A2",0,0,0,0,3,0,0,0,0,3,3,3
"EIF6",0,0,0,0,3,0,0,0,0,3,3,3
"ELANE",1,0,0,0,2,0,0,0,0,3,3,3
"ELAVL1",0,1,0,0,2,0,0,0,0,3,3,3
"ELF3",1,1,0,0,1,0,0,0,0,3,3,3
"ELOVL3",0,0,0,0,3,0,0,0,0,3,3,3
"ELOVL7",0,0,0,0,3,0,0,0,0,3,3,3
"ELP5",1,0,0,0,2,0,0,0,0,3,3,3
"EMB",0,0,0,0,3,0,0,0,0,3,3,3
"EMC4",0,0,0,0,3,0,0,0,0,3,3,3
"EMC7",0,0,0,0,3,0,0,0,0,3,3,3
"EMCN",0,0,0,0,3,0,0,0,0,3,3,3
"EMX1",0,0,0,0,3,0,0,0,0,3,3,3
"EMX2",0,1,0,0,2,0,0,0,0,3,3,3
"EN1",0,0,0,0,3,0,0,0,0,3,3,3
"ENO3",0,0,0,0,3,0,0,0,0,3,3,3
"ENSA",0,0,0,0,3,0,0,0,0,3,3,3
"ENTPD4",0,0,0,0,3,0,0,0,0,3,3,3
"ENY2",0,0,0,0,3,0,0,0,0,3,3,3
"ERAL1",0,0,0,0,3,0,0,0,0,3,3,3
"ERGIC2",0,0,0,0,3,0,0,0,0,3,3,3
"ERGIC3",0,0,0,0,3,0,0,0,0,3,3,3
"ERO1A",0,0,0,0,2,1,0,0,0,3,3,3
"ETFB",0,0,0,0,3,0,0,0,0,3,3,3
"ETHE1",0,0,0,0,3,0,0,0,0,3,3,3
"EVI2A",0,0,0,0,3,0,0,0,0,3,3,3
"EVX1",0,0,0,0,2,1,0,0,0,3,3,3
"EXD1",0,0,0,0,3,0,0,0,0,3,3,3
"EXOC3",0,0,0,1,2,0,0,0,0,3,3,3
"EXOC3L2",0,0,0,0,2,0,0,1,0,3,3,3
"EXOSC2",0,0,0,0,2,0,0,1,0,3,3,3
"EXOSC9",0,0,0,0,0,2,0,1,0,3,3,3
"EXTL2",0,0,0,0,3,0,0,0,0,3,3,3
"F11R",0,0,0,0,3,0,0,0,0,3,3,3
"F2RL1",0,0,0,0,3,0,0,0,0,3,3,3
"FAAP100",0,0,0,0,3,0,0,0,0,3,3,3
"FABP9",0,1,0,0,2,0,0,0,0,3,3,3
"FAHD2B",0,0,0,0,0,2,0,0,1,3,3,3
"FAM104A",0,0,0,0,2,0,0,0,1,3,3,3
"FAM117A",0,0,0,0,3,0,0,0,0,3,3,3
"FAM117B",0,0,0,0,2,1,0,0,0,3,3,3
"FAM118B",0,0,0,0,3,0,0,0,0,3,3,3
"FAM151A",0,0,0,0,3,0,0,0,0,3,3,3
"FAM167A",0,0,0,0,3,0,0,0,0,3,3,3
"FAM168B",0,0,0,0,3,0,0,0,0,3,3,3
"FAM174A",0,0,0,0,3,0,0,0,0,3,3,3
"FAM181B",0,0,0,0,3,0,0,0,0,3,3,3
"FAM222B",1,0,0,0,2,0,0,0,0,3,3,3
"FAM234B",0,1,0,0,2,0,0,0,0,3,3,3
"FAM237A",0,0,0,0,2,1,0,0,0,3,3,3
"FAM50A",0,0,0,0,3,0,0,0,0,3,3,3
"FAM71E1",0,0,0,0,3,0,0,0,0,3,3,3
"FAM78A",0,0,0,0,3,0,0,0,0,3,3,3
"FAM9B",0,0,0,0,2,0,0,1,0,3,3,3
"FANCF",0,0,0,0,2,1,0,0,0,3,3,3
"FARS2",0,0,0,0,3,0,0,0,0,3,3,3
"FBXL14",0,0,0,0,3,0,0,0,0,3,3,3
"FBXO15",1,0,0,0,2,0,0,0,0,3,3,3
"FBXO3",0,0,0,0,3,0,0,0,0,3,3,3
"FBXO31",0,0,0,0,3,0,0,0,0,3,3,3
"FBXO33",0,0,0,0,3,0,0,0,0,3,3,3
"FBXO5",0,0,0,0,3,0,0,0,0,3,3,3
"FBXW10",0,0,0,0,3,0,0,0,0,3,3,3
"FBXW2",0,0,0,0,2,1,0,0,0,3,3,3
"FCGRT",0,0,0,0,3,0,0,0,0,3,3,3
"FCHSD2",0,0,0,0,3,0,0,0,0,3,3,3
"FCSK",0,0,0,0,2,1,0,0,0,3,3,3
"FECH",0,0,0,0,3,0,0,0,0,3,3,3
"FFAR4",0,0,0,0,3,0,0,0,0,3,3,3
"FGD2",0,0,0,0,3,0,0,0,0,3,3,3
"FGF9",0,0,0,0,3,0,0,0,0,3,3,3
"FGFBP2",0,0,0,0,2,1,0,0,0,3,3,3
"FIGNL2",0,0,0,0,3,0,0,0,0,3,3,3
"FKTN",0,0,0,0,3,0,0,0,0,3,3,3
"FMN1",1,0,0,0,2,0,0,0,0,3,3,3
"FMOD",0,0,0,0,2,1,0,0,0,3,3,3
"FNTA",0,0,0,0,2,1,0,0,0,3,3,3
"FOSL2",0,0,0,0,3,0,0,0,0,3,3,3
"FOXD3",0,0,0,0,3,0,0,0,0,3,3,3
"FOXD4",0,0,0,0,3,0,0,0,0,3,3,3
"FOXD4L1",0,0,0,0,3,0,0,0,0,3,3,3
"FOXD4L3",1,0,0,0,2,0,0,0,0,3,3,3
"FOXD4L4",0,0,0,0,3,0,0,0,0,3,3,3
"FOXI2",0,0,0,0,3,0,0,0,0,3,3,3
"FOXJ2",0,0,0,0,3,0,0,0,0,3,3,3
"FOXL2",0,0,0,0,3,0,0,0,0,3,3,3
"FOXRED2",0,0,0,0,3,0,0,0,0,3,3,3
"FRMD4B",0,0,0,0,2,1,0,0,0,3,3,3
"FSIP1",0,0,0,0,1,2,0,0,0,3,3,3
"FST",0,0,0,0,1,2,0,0,0,3,3,3
"FSTL1",0,0,0,0,3,0,0,0,0,3,3,3
"FUT7",0,0,0,0,3,0,0,0,0,3,3,3
"FXN",0,0,0,0,3,0,0,0,0,3,3,3
"FZD1",0,0,0,1,2,0,0,0,0,3,3,3
"G3BP2",0,0,0,0,3,0,0,0,0,3,3,3
"G6PC",0,0,0,0,3,0,0,0,0,3,3,3
"GABPB1",0,0,0,0,3,0,0,0,0,3,3,3
"GADD45A",0,0,0,0,3,0,0,0,0,3,3,3
"GALK2",0,0,0,0,2,0,0,1,0,3,3,3
"GALP",0,0,0,0,2,1,0,0,0,3,3,3
"GAPT",0,0,0,0,3,0,0,0,0,3,3,3
"GAR1",0,0,0,0,2,0,0,1,0,3,3,3
"GAS6",0,0,0,0,3,0,0,0,0,3,3,3
"GAST",1,0,0,0,2,0,0,0,0,3,3,3
"GBGT1",0,0,0,0,3,0,0,0,0,3,3,3
"GCA",0,0,0,0,2,0,0,1,0,3,3,3
"GCFC2",0,0,0,0,3,0,0,0,0,3,3,3
"GCH1",0,0,0,0,3,0,0,0,0,3,3,3
"GDF15",1,0,0,0,2,0,0,0,0,3,3,3
"GEMIN4",0,0,0,0,2,1,0,0,0,3,3,3
"GFAP",0,0,0,0,3,0,0,0,0,3,3,3
"GFI1B",0,0,0,0,2,1,0,0,0,3,3,3
"GGTLC2",0,0,0,0,3,0,0,0,0,3,3,3
"GHDC",0,0,0,0,3,0,0,0,0,3,3,3
"GIGYF2",0,0,0,0,3,0,0,0,0,3,3,3
"GIN1",0,0,0,0,2,0,0,1,0,3,3,3
"GINM1",0,0,0,0,3,0,0,0,0,3,3,3
"GIT2",0,0,0,0,3,0,0,0,0,3,3,3
"GJC2",0,0,0,0,3,0,0,0,0,3,3,3
"GJC3",0,0,0,0,3,0,0,0,0,3,3,3
"GKAP1",0,0,0,0,3,0,0,0,0,3,3,3
"GLIPR2",0,0,0,0,3,0,0,0,0,3,3,3
"GLMN",0,0,0,0,2,1,0,0,0,3,3,3
"GLT8D1",0,0,1,0,2,0,0,0,0,3,3,3
"GLUD1",0,0,0,0,2,1,0,0,0,3,3,3
"GNA11",0,0,0,0,3,0,0,0,0,3,3,3
"GNAZ",0,0,0,0,3,0,0,0,0,3,3,3
"GNB5",0,0,0,0,3,0,0,0,0,3,3,3
"GNG11",0,0,0,0,3,0,0,0,0,3,3,3
"GNGT2",0,0,0,0,3,0,0,0,0,3,3,3
"GNPAT",0,0,0,0,3,0,0,0,0,3,3,3
"GNPDA2",0,0,0,0,3,0,0,0,0,3,3,3
"GOLM2",0,0,0,0,1,1,0,1,0,3,3,3
"GOPC",1,0,0,0,2,0,0,0,0,3,3,3
"GOT2",0,0,0,0,3,0,0,0,0,3,3,3
"GPALPP1",0,0,0,0,3,0,0,0,0,3,3,3
"GPAT4",0,0,0,0,3,0,0,0,0,3,3,3
"GPBP1",0,0,0,0,2,1,0,0,0,3,3,3
"GPD1",0,0,0,0,3,0,0,0,0,3,3,3
"GPD1L",0,0,0,0,3,0,0,0,0,3,3,3
"GPIHBP1",0,0,0,0,3,0,0,0,0,3,3,3
"GPN3",0,1,0,0,2,0,0,0,0,3,3,3
"GPR107",0,0,0,0,3,0,0,0,0,3,3,3
"GPR12",0,0,0,0,2,1,0,0,0,3,3,3
"GPR143",0,0,0,0,2,1,0,0,0,3,3,3
"GPR151",0,0,0,0,3,0,0,0,0,3,3,3
"GPR160",1,0,0,0,2,0,0,0,0,3,3,3
"GPR162",0,0,0,0,3,0,0,0,0,3,3,3
"GPR171",0,0,0,0,3,0,0,0,0,3,3,3
"GPR20",0,0,0,0,3,0,0,0,0,3,3,3
"GPR21",0,0,0,0,3,0,0,0,0,3,3,3
"GPR27",1,0,0,0,2,0,0,0,0,3,3,3
"GPR34",0,0,0,0,3,0,0,0,0,3,3,3
"GPR87",0,0,0,0,3,0,0,0,0,3,3,3
"GPRC5A",0,1,0,0,2,0,0,0,0,3,3,3
"GPRIN2",0,0,0,0,3,0,0,0,0,3,3,3
"GPSM2",0,0,0,0,3,0,0,0,0,3,3,3
"GPT2",0,1,0,0,2,0,0,0,0,3,3,3
"GRB7",0,0,0,0,3,0,0,0,0,3,3,3
"GRHPR",0,0,0,0,3,0,0,0,0,3,3,3
"GRIP2",0,0,0,0,3,0,0,0,0,3,3,3
"GSE1",0,0,0,0,3,0,0,0,0,3,3,3
"GSTM5",0,0,0,0,3,0,0,0,0,3,3,3
"GSTO2",0,0,0,0,2,1,0,0,0,3,3,3
"GTF2A1",1,0,0,0,2,0,0,0,0,3,3,3
"GTF2H1",0,0,0,0,0,2,0,1,0,3,3,3
"GTF2IRD2B",0,0,0,0,3,0,0,0,0,3,3,3
"GTF3C5",0,0,0,0,3,0,0,0,0,3,3,3
"GTSE1",0,0,0,0,2,0,0,1,0,3,3,3
"GTSF1",1,0,0,0,2,0,0,0,0,3,3,3
"GYPA",0,0,0,0,3,0,0,0,0,3,3,3
"GZMB",0,0,0,0,3,0,0,0,0,3,3,3
"GZMH",0,0,0,0,3,0,0,0,0,3,3,3
"GZMK",1,0,0,0,2,0,0,0,0,3,3,3
"H1-2",0,0,0,0,3,0,0,0,0,3,3,3
"H2AC14",0,0,0,0,3,0,0,0,0,3,3,3
"H2AC16",0,0,0,0,3,0,0,0,0,3,3,3
"H2BC3",0,0,0,0,3,0,0,0,0,3,3,3
"H2BU1",0,0,0,0,3,0,0,0,0,3,3,3
"H3-3B",0,0,0,0,3,0,0,0,0,3,3,3
"H3C1",0,0,0,0,2,0,0,0,1,3,3,3
"H3C10",0,0,0,0,3,0,0,0,0,3,3,3
"H3C12",0,0,0,0,3,0,0,0,0,3,3,3
"H3C13",0,1,0,0,2,0,0,0,0,3,3,3
"H3C7",0,0,0,0,3,0,0,0,0,3,3,3
