"Hugo_Symbol","Frame_Shift_Del","Frame_Shift_Ins","In_Frame_Del","In_Frame_Ins","Missense_Mutation","Nonsense_Mutation","Nonstop_Mutation","Splice_Site","Translation_Start_Site","total","MutatedSamples","AlteredSamples"
"B4GALT5",0,0,0,0,5,0,0,0,0,5,5,5
"BARHL1",0,0,0,0,5,0,0,0,0,5,5,5
"BCKDK",0,0,1,0,4,0,0,0,0,5,5,5
"BEST1",0,1,0,0,4,0,0,0,0,5,5,5
"BEST3",1,0,0,0,4,0,0,0,0,5,5,5
"BIN3",2,0,0,0,2,1,0,0,0,5,5,5
"BLK",1,0,0,0,4,0,0,0,0,5,5,5
"BMP4",0,0,1,0,4,0,0,0,0,5,5,5
"BPNT1",0,0,0,0,4,1,0,0,0,5,5,5
"BPNT2",0,0,0,0,5,0,0,0,0,5,5,5
"BRMS1",2,0,0,0,3,0,0,0,0,5,5,5
"BRS3",0,0,0,0,4,1,0,0,0,5,5,5
"C11orf54",2,0,0,0,3,0,0,0,0,5,5,5
"C12orf54",0,0,0,0,3,2,0,0,0,5,5,5
"C12orf56",2,0,0,0,3,0,0,0,0,5,5,5
"C16orf46",0,1,0,0,4,0,0,0,0,5,5,5
"C16orf71",0,0,0,0,5,0,0,0,0,5,5,5
"C16orf87",0,0,0,0,3,2,0,0,0,5,5,5
"C17orf58",2,0,0,0,3,0,0,0,0,5,5,5
"C17orf78",0,0,1,0,2,2,0,0,0,5,5,5
"C1orf116",0,2,0,0,3,0,0,0,0,5,5,5
"C1orf141",1,0,0,0,4,0,0,0,0,5,5,5
"C1orf159",0,0,0,0,5,0,0,0,0,5,5,5
"C21orf58",1,0,0,0,4,0,0,0,0,5,5,5
"C22orf23",0,0,0,0,3,2,0,0,0,5,5,5
"C2orf80",0,0,0,0,5,0,0,0,0,5,5,5
"C3orf38",1,0,0,0,1,3,0,0,0,5,5,5
"CA13",2,0,0,0,3,0,0,0,0,5,5,5
"CA2",1,2,0,0,2,0,0,0,0,5,5,5
"CA8",0,0,0,0,5,0,0,0,0,5,5,5
"CABP4",1,0,0,0,4,0,0,0,0,5,5,5
"CACNB1",0,0,0,0,5,0,0,0,0,5,5,5
"CACNG5",0,0,0,0,5,0,0,0,0,5,5,5
"CACNG8",1,0,0,0,4,0,0,0,0,5,5,5
"CACUL1",2,0,0,0,2,0,0,1,0,5,5,5
"CALCOCO1",0,0,0,0,5,0,0,0,0,5,5,5
"CALN1",0,0,0,0,4,0,1,0,0,5,5,5
"CAMK2D",0,1,0,0,4,0,0,0,0,5,5,5
"CAPSL",0,0,0,0,3,0,0,2,0,5,5,5
"CAPZA3",0,0,0,0,5,0,0,0,0,5,5,5
"CAPZB",0,0,0,0,5,0,0,0,0,5,5,5
"CARD8",0,0,0,0,5,0,0,0,0,5,5,5
"CARD9",0,0,0,0,5,0,0,0,0,5,5,5
"CARNS1",2,0,0,0,3,0,0,0,0,5,5,5
"CASP1",2,0,0,0,3,0,0,0,0,5,5,5
"CASP10",1,0,0,0,4,0,0,0,0,5,5,5
"CASP14",0,0,0,0,2,3,0,0,0,5,5,5
"CASP4",1,0,0,0,3,1,0,0,0,5,5,5
"CASQ2",0,1,0,0,4,0,0,0,0,5,5,5
"CATSPER4",2,0,0,0,3,0,0,0,0,5,5,5
"CAV3",0,0,0,0,5,0,0,0,0,5,5,5
"CAVIN3",1,0,0,0,4,0,0,0,0,5,5,5
"CBLN2",0,0,0,0,5,0,0,0,0,5,5,5
"CBX4",3,1,0,0,1,0,0,0,0,5,5,5
"CBX6",1,0,0,0,4,0,0,0,0,5,5,5
"CCDC112",1,0,0,0,4,0,0,0,0,5,5,5
"CCDC114",0,0,0,0,3,0,0,2,0,5,5,5
"CCDC117",0,0,0,0,5,0,0,0,0,5,5,5
"CCDC127",0,0,0,0,4,0,0,1,0,5,5,5
"CCDC150",1,0,0,0,1,3,0,0,0,5,5,5
"CCDC157",0,0,0,0,5,0,0,0,0,5,5,5
"CCDC42",0,0,0,0,5,0,0,0,0,5,5,5
"CCDC58",1,0,0,0,4,0,0,0,0,5,5,5
"CCDC8",0,0,0,0,5,0,0,0,0,5,5,5
"CCIN",0,0,0,0,5,0,0,0,0,5,5,5
"CCK",0,0,0,0,4,1,0,0,0,5,5,5
"CCL23",0,0,0,0,3,2,0,0,0,5,5,5
"CCN5",0,0,0,0,5,0,0,0,0,5,5,5
"CCNA2",2,0,0,0,3,0,0,0,0,5,5,5
"CCNB1",0,0,0,0,5,0,0,0,0,5,5,5
"CCNE1",0,0,0,0,5,0,0,0,0,5,5,5
"CCNK",1,1,0,0,3,0,0,0,0,5,5,5
"CCS",1,1,0,0,3,0,0,0,0,5,5,5
"CCT4",0,0,0,0,4,0,0,1,0,5,5,5
"CD19",0,0,0,0,5,0,0,0,0,5,5,5
"CD1D",0,0,0,0,4,1,0,0,0,5,5,5
"CD2",2,0,0,0,3,0,0,0,0,5,5,5
"CD200",0,0,0,0,5,0,0,0,0,5,5,5
"CD34",2,0,0,0,2,1,0,0,0,5,5,5
"CD44",2,0,0,0,2,0,0,1,0,5,5,5
"CD72",0,0,0,0,5,0,0,0,0,5,5,5
"CDH26",0,1,0,0,4,0,0,0,0,5,5,5
"CDH3",0,0,0,0,4,0,1,0,0,5,5,5
"CDH5",0,1,0,0,4,0,0,0,0,5,5,5
"CDK2",0,0,0,0,5,0,0,0,0,5,5,5
"CDK5RAP1",0,0,0,0,5,0,0,0,0,5,5,5
"CDK8",0,0,0,0,4,1,0,0,0,5,5,5
"CDK9",0,1,0,0,4,0,0,0,0,5,5,5
"CEACAM4",1,0,0,0,4,0,0,0,0,5,5,5
"CEACAM5",0,0,0,0,5,0,0,0,0,5,5,5
"CENPN",1,0,0,0,4,0,0,0,0,5,5,5
"CENPV",0,0,0,0,5,0,0,0,0,5,5,5
"CEP63",1,0,0,0,4,0,0,0,0,5,5,5
"CEP68",0,0,0,0,5,0,0,0,0,5,5,5
"CEP89",0,0,0,0,5,0,0,0,0,5,5,5
"CERS5",0,0,0,0,5,0,0,0,0,5,5,5
"CERS6",0,0,0,0,5,0,0,0,0,5,5,5
"CFHR4",0,1,1,0,3,0,0,0,0,5,5,5
"CFHR5",1,0,0,0,4,0,0,0,0,5,5,5
"CGA",0,0,0,0,5,0,0,0,0,5,5,5
"CGAS",0,0,0,0,5,0,0,0,0,5,5,5
"CHAD",1,0,0,0,4,0,0,0,0,5,5,5
"CHEK1",1,1,0,0,3,0,0,0,0,5,5,5
"CHN1",0,0,0,0,5,0,0,0,0,5,5,5
"CHPF",0,0,0,0,5,0,0,0,0,5,5,5
"CHRNA1",2,0,0,0,3,0,0,0,0,5,5,5
"CHRNG",1,0,0,0,4,0,0,0,0,5,5,5
"CHST13",0,0,0,0,5,0,0,0,0,5,5,5
"CHST5",0,0,0,0,5,0,0,0,0,5,5,5
"CHST6",0,0,0,0,5,0,0,0,0,5,5,5
"CHST8",0,1,0,0,4,0,0,0,0,5,5,5
"CKMT2",0,0,1,0,4,0,0,0,0,5,5,5
"CLCN5",0,0,0,1,3,1,0,0,0,5,5,5
"CLDN10",0,0,0,0,4,0,0,1,0,5,5,5
"CLDN17",0,0,0,0,5,0,0,0,0,5,5,5
"CLEC10A",0,0,0,0,4,0,0,1,0,5,5,5
"CLEC12B",0,0,0,0,4,1,0,0,0,5,5,5
"CLEC1A",0,0,0,0,5,0,0,0,0,5,5,5
"CLIC6",1,0,0,0,4,0,0,0,0,5,5,5
"CLINT1",0,0,0,0,5,0,0,0,0,5,5,5
"CLK3",0,0,0,0,5,0,0,0,0,5,5,5
"CLK4",0,0,0,0,3,2,0,0,0,5,5,5
"CLN3",1,0,0,0,4,0,0,0,0,5,5,5
"CMIP",0,0,0,0,5,0,0,0,0,5,5,5
"CMPK1",0,0,0,0,2,2,0,1,0,5,5,5
"CNDP2",0,0,0,0,5,0,0,0,0,5,5,5
"CNN2",1,0,0,0,4,0,0,0,0,5,5,5
"CNOT2",0,0,0,0,5,0,0,0,0,5,5,5
"CNPPD1",0,1,0,0,4,0,0,0,0,5,5,5
"CNST",1,0,0,0,4,0,0,0,0,5,5,5
"COG2",1,0,0,0,4,0,0,0,0,5,5,5
"COG8",0,0,0,0,3,2,0,0,0,5,5,5
"COLQ",1,0,0,0,4,0,0,0,0,5,5,5
"COMP",0,0,0,0,4,0,0,1,0,5,5,5
"COP1",0,0,0,0,5,0,0,0,0,5,5,5
"COQ7",0,0,0,0,5,0,0,0,0,5,5,5
"COQ8B",0,0,0,0,5,0,0,0,0,5,5,5
"CORO1A",0,0,0,0,5,0,0,0,0,5,5,5
"CORO6",1,0,0,0,4,0,0,0,0,5,5,5
"COX18",0,0,0,0,5,0,0,0,0,5,5,5
"CPE",0,0,0,0,4,0,0,1,0,5,5,5
"CPEB3",0,0,0,0,5,0,0,0,0,5,5,5
"CPLX4",0,0,1,0,4,0,0,0,0,5,5,5
"CPNE1",0,0,0,0,5,0,0,0,0,5,5,5
"CPNE2",0,0,0,0,5,0,0,0,0,5,5,5
"CPVL",1,0,0,0,4,0,0,0,0,5,5,5
"CREB3L2",0,0,0,0,4,0,0,0,1,5,5,5
"CREM",0,0,0,0,4,1,0,0,0,5,5,5
"CRISPLD2",0,0,0,0,5,0,0,0,0,5,5,5
"CRX",0,0,0,0,5,0,0,0,0,5,5,5
"CRYZL1",2,0,0,0,3,0,0,0,0,5,5,5
"CS",0,1,0,0,4,0,0,0,0,5,5,5
"CST1",3,2,0,0,0,0,0,0,0,5,5,5
"CTBS",2,0,0,0,3,0,0,0,0,5,5,5
"CTDSP1",0,0,0,0,5,0,0,0,0,5,5,5
"CTDSPL",0,0,1,0,4,0,0,0,0,5,5,5
"CTHRC1",0,0,0,0,5,0,0,0,0,5,5,5
"CTSB",1,0,0,0,4,0,0,0,0,5,5,5
"CTSW",1,0,0,0,4,0,0,0,0,5,5,5
"CXCL5",0,0,0,0,5,0,0,0,0,5,5,5
"CXCL9",1,0,0,0,3,0,0,1,0,5,5,5
"CYP19A1",0,0,0,0,3,2,0,0,0,5,5,5
"CYP1A1",0,0,0,0,5,0,0,0,0,5,5,5
"CYP1A2",0,0,0,0,4,1,0,0,0,5,5,5
"CYP27B1",1,0,0,0,4,0,0,0,0,5,5,5
"CYP2U1",2,0,0,0,3,0,0,0,0,5,5,5
"CYP4V2",1,0,0,0,3,0,0,1,0,5,5,5
"DACH1",0,1,0,0,4,0,0,0,0,5,5,5
"DALRD3",0,0,0,0,5,0,0,0,0,5,5,5
"DCBLD2",0,0,0,0,5,0,0,0,0,5,5,5
"DCN",0,1,0,0,4,0,0,0,0,5,5,5
"DDAH1",1,0,1,0,1,2,0,0,0,5,5,5
"DDX25",1,0,0,0,4,0,0,0,0,5,5,5
"DDX4",0,0,0,0,5,0,0,0,0,5,5,5
"DDX6",1,0,0,0,4,0,0,0,0,5,5,5
"DENND11",0,0,0,0,5,0,0,0,0,5,5,5
"DENND1B",1,0,0,0,2,2,0,0,0,5,5,5
"DEPDC4",0,0,0,0,4,1,0,0,0,5,5,5
"DGAT1",0,0,0,0,5,0,0,0,0,5,5,5
"DHFR2",0,0,1,0,4,0,0,0,0,5,5,5
"DHX33",1,0,0,0,3,0,0,1,0,5,5,5
"DIO3",0,0,0,0,4,1,0,0,0,5,5,5
"DIRAS1",0,0,0,0,5,0,0,0,0,5,5,5
"DIXDC1",0,0,0,1,4,0,0,0,0,5,5,5
"DKC1",0,0,0,0,5,0,0,0,0,5,5,5
"DLK1",1,0,0,0,4,0,0,0,0,5,5,5
"DMTF1",1,0,0,0,4,0,0,0,0,5,5,5
"DNAH6",0,0,0,0,5,0,0,0,0,5,5,5
"DNAJA4",0,0,1,0,4,0,0,0,0,5,5,5
"DNAJC11",0,0,0,0,3,2,0,0,0,5,5,5
"DNAJC21",0,1,0,0,4,0,0,0,0,5,5,5
"DNAJC27",1,0,0,0,2,2,0,0,0,5,5,5
"DNAJC5B",0,0,0,0,3,2,0,0,0,5,5,5
"DOK4",0,0,0,0,3,0,0,2,0,5,5,5
"DPF3",2,0,0,0,3,0,0,0,0,5,5,5
"DPPA2",0,0,0,0,5,0,0,0,0,5,5,5
"DPY19L1",0,0,0,0,5,0,0,0,0,5,5,5
"DPYSL4",0,0,0,0,5,0,0,0,0,5,5,5
"DRAXIN",0,0,0,0,5,0,0,0,0,5,5,5
"DRC3",0,0,0,0,5,0,0,0,0,5,5,5
"DRGX",1,0,0,0,4,0,0,0,0,5,5,5
"DSN1",0,0,0,0,5,0,0,0,0,5,5,5
"DUSP4",0,1,0,0,4,0,0,0,0,5,5,5
"DVL1",0,0,0,0,4,1,0,0,0,5,5,5
"DVL3",1,0,0,0,4,0,0,0,0,5,5,5
"ECD",1,0,0,0,4,0,0,0,0,5,5,5
"ECHDC2",0,0,0,0,4,0,0,1,0,5,5,5
"EEF1A1",1,0,0,0,4,0,0,0,0,5,5,5
"EEF1D",2,0,1,0,2,0,0,0,0,5,5,5
"EEFSEC",0,0,0,0,5,0,0,0,0,5,5,5
"EFCAB3",0,0,0,0,5,0,0,0,0,5,5,5
"EFNA4",1,2,0,0,2,0,0,0,0,5,5,5
"EGFL6",0,0,0,0,2,1,0,2,0,5,5,5
"EGLN3",0,0,0,0,5,0,0,0,0,5,5,5
"EIF3L",0,0,0,0,5,0,0,0,0,5,5,5
"EIF4A2",0,0,2,0,3,0,0,0,0,5,5,5
"ELF5",0,0,0,0,5,0,0,0,0,5,5,5
"ELMO2",0,0,0,0,5,0,0,0,0,5,5,5
"ELMO3",0,0,0,0,5,0,0,0,0,5,5,5
"ELN",0,0,0,0,3,0,0,2,0,5,5,5
"EMILIN2",0,0,0,0,5,0,0,0,0,5,5,5
"ENAH",0,1,0,0,4,0,0,0,0,5,5,5
"ENGASE",1,0,0,0,4,0,0,0,0,5,5,5
"ENKD1",1,0,0,0,4,0,0,0,0,5,5,5
"ENKUR",1,0,0,0,4,0,0,0,0,5,5,5
"ENO3",1,0,0,0,4,0,0,0,0,5,5,5
"ENOX1",1,0,0,0,4,0,0,0,0,5,5,5
"EPHA1",0,0,0,0,3,2,0,0,0,5,5,5
"EPHX4",0,2,0,0,3,0,0,0,0,5,5,5
"EPN2",0,1,0,0,4,0,0,0,0,5,5,5
"ERF",2,0,0,0,3,0,0,0,0,5,5,5
"ERGIC3",0,0,0,0,5,0,0,0,0,5,5,5
"ERLIN2",1,0,0,0,4,0,0,0,0,5,5,5
"ERO1A",1,0,0,0,4,0,0,0,0,5,5,5
"ERP27",0,0,0,0,4,1,0,0,0,5,5,5
"ERVFRD-1",0,0,0,0,5,0,0,0,0,5,5,5
"ESRP2",0,0,1,0,4,0,0,0,0,5,5,5
"ESX1",0,0,0,0,5,0,0,0,0,5,5,5
"ETV3L",0,0,0,0,5,0,0,0,0,5,5,5
"EVX2",0,0,0,0,5,0,0,0,0,5,5,5
"EXOC3L2",0,0,0,0,4,1,0,0,0,5,5,5
"EXOC3L4",0,0,0,0,4,1,0,0,0,5,5,5
"EXOC8",0,0,0,0,5,0,0,0,0,5,5,5
"EYA2",0,0,0,0,5,0,0,0,0,5,5,5
"EZR",0,0,0,0,5,0,0,0,0,5,5,5
"F2R",2,0,1,0,2,0,0,0,0,5,5,5
"FAAH2",0,0,0,0,4,1,0,0,0,5,5,5
"FABP6",0,0,0,0,5,0,0,0,0,5,5,5
"FAHD2B",4,0,1,0,0,0,0,0,0,5,5,5
"FAM110C",0,0,0,0,5,0,0,0,0,5,5,5
"FAM120AOS",0,0,0,0,5,0,0,0,0,5,5,5
"FAM13B",2,0,0,0,2,1,0,0,0,5,5,5
"FAM149A",0,0,0,0,5,0,0,0,0,5,5,5
"FAM155B",2,0,0,0,3,0,0,0,0,5,5,5
"FAM174A",0,0,0,0,5,0,0,0,0,5,5,5
"FAM189B",1,0,0,0,4,0,0,0,0,5,5,5
"FAM234A",0,0,0,0,5,0,0,0,0,5,5,5
"FAM50B",0,0,0,0,5,0,0,0,0,5,5,5
"FAM71C",0,1,0,0,4,0,0,0,0,5,5,5
"FAM71D",0,0,0,0,4,0,0,0,1,5,5,5
"FAM90A1",1,0,0,0,4,0,0,0,0,5,5,5
"FANCB",1,0,0,0,4,0,0,0,0,5,5,5
"FAP",0,0,0,0,5,0,0,0,0,5,5,5
"FARS2",0,0,0,0,4,0,0,1,0,5,5,5
"FARSA",1,0,0,0,4,0,0,0,0,5,5,5
"FASTKD5",0,0,0,0,5,0,0,0,0,5,5,5
"FATE1",0,0,0,0,5,0,0,0,0,5,5,5
"FBXL4",0,0,0,0,5,0,0,0,0,5,5,5
"FBXO28",1,0,0,0,3,1,0,0,0,5,5,5
"FBXO3",0,1,0,0,3,1,0,0,0,5,5,5
"FBXO32",0,0,0,0,5,0,0,0,0,5,5,5
"FBXO5",1,0,0,0,4,0,0,0,0,5,5,5
"FBXW4",1,0,0,0,3,0,0,1,0,5,5,5
"FBXW8",0,0,0,0,5,0,0,0,0,5,5,5
"FCGRT",1,0,0,0,4,0,0,0,0,5,5,5
"FCN2",0,0,0,0,4,0,1,0,0,5,5,5
"FDPS",1,0,0,0,4,0,0,0,0,5,5,5
"FEN1",0,0,0,0,5,0,0,0,0,5,5,5
"FGF10",0,0,0,0,5,0,0,0,0,5,5,5
"FIP1L1",0,0,0,0,5,0,0,0,0,5,5,5
"FLAD1",0,0,0,0,5,0,0,0,0,5,5,5
"FLI1",0,0,0,0,5,0,0,0,0,5,5,5
"FMO4",0,0,0,0,4,1,0,0,0,5,5,5
"FMOD",2,0,0,0,3,0,0,0,0,5,5,5
"FNBP1L",0,0,0,0,4,1,0,0,0,5,5,5
"FNDC8",0,0,0,0,5,0,0,0,0,5,5,5
"FOLR1",0,0,0,0,5,0,0,0,0,5,5,5
"FOXD4L1",0,1,0,0,3,1,0,0,0,5,5,5
"FOXF2",0,0,0,0,5,0,0,0,0,5,5,5
"FOXN1",1,0,0,0,4,0,0,0,0,5,5,5
"FOXP3",0,0,0,0,5,0,0,0,0,5,5,5
"FRA10AC1",1,0,0,0,4,0,0,0,0,5,5,5
"FRG2C",0,0,0,0,5,0,0,0,0,5,5,5
"FRZB",0,0,0,0,5,0,0,0,0,5,5,5
"FTCD",0,1,0,0,4,0,0,0,0,5,5,5
"FUCA1",0,0,0,0,5,0,0,0,0,5,5,5
"G6PC",0,0,0,0,5,0,0,0,0,5,5,5
"G6PD",0,0,0,0,5,0,0,0,0,5,5,5
"GAB2",1,0,0,0,4,0,0,0,0,5,5,5
"GABRP",0,0,0,0,5,0,0,0,0,5,5,5
"GABRR1",0,0,0,0,5,0,0,0,0,5,5,5
"GALNS",0,0,0,0,5,0,0,0,0,5,5,5
"GALNT18",0,0,0,0,5,0,0,0,0,5,5,5
"GALR1",0,0,0,0,4,1,0,0,0,5,5,5
"GARRE1",0,0,1,0,4,0,0,0,0,5,5,5
"GAS2",0,0,0,0,5,0,0,0,0,5,5,5
"GAS8",0,0,0,0,5,0,0,0,0,5,5,5
"GATA2",2,0,0,0,3,0,0,0,0,5,5,5
"GATA5",0,0,0,0,5,0,0,0,0,5,5,5
"GBA3",1,0,0,0,2,2,0,0,0,5,5,5
"GBP3",2,0,0,0,3,0,0,0,0,5,5,5
"GCC1",0,0,0,0,5,0,0,0,0,5,5,5
"GCDH",0,1,0,0,3,0,0,1,0,5,5,5
"GDF3",0,0,0,0,5,0,0,0,0,5,5,5
"GDF9",0,0,0,0,4,1,0,0,0,5,5,5
"GGT7",0,0,0,0,5,0,0,0,0,5,5,5
"GIPC3",1,0,0,0,4,0,0,0,0,5,5,5
"GIT1",1,0,0,0,4,0,0,0,0,5,5,5
"GJA4",1,0,0,0,4,0,0,0,0,5,5,5
"GJA5",1,0,0,0,3,1,0,0,0,5,5,5
"GJB3",2,0,0,0,3,0,0,0,0,5,5,5
"GLRA1",0,0,0,0,4,1,0,0,0,5,5,5
"GLT1D1",0,0,0,0,4,1,0,0,0,5,5,5
"GLTPD2",1,0,0,0,3,1,0,0,0,5,5,5
"GLUD1",1,0,0,0,4,0,0,0,0,5,5,5
"GLYR1",1,0,0,0,3,0,0,1,0,5,5,5
"GNAI2",0,0,0,0,5,0,0,0,0,5,5,5
"GNAZ",1,1,0,0,3,0,0,0,0,5,5,5
"GNB4",0,0,0,0,4,1,0,0,0,5,5,5
"GNE",0,0,0,0,5,0,0,0,0,5,5,5
"GNL3",0,0,0,0,4,1,0,0,0,5,5,5
"GNPDA2",4,0,0,0,1,0,0,0,0,5,5,5
"GNRHR",2,0,0,0,3,0,0,0,0,5,5,5
"GORAB",0,0,0,0,5,0,0,0,0,5,5,5
"GORASP1",0,0,1,0,4,0,0,0,0,5,5,5
"GORASP2",0,0,0,0,5,0,0,0,0,5,5,5
"GOT1L1",4,1,0,0,0,0,0,0,0,5,5,5
"GP1BA",1,0,0,0,4,0,0,0,0,5,5,5
"GPATCH2",0,1,0,0,2,2,0,0,0,5,5,5
"GPBP1L1",2,0,0,0,3,0,0,0,0,5,5,5
"GPN1",0,0,0,0,4,1,0,0,0,5,5,5
"GPR160",4,0,0,0,1,0,0,0,0,5,5,5
"GPR173",0,0,0,0,5,0,0,0,0,5,5,5
"GPR182",0,0,0,0,5,0,0,0,0,5,5,5
"GPR34",0,0,0,0,4,1,0,0,0,5,5,5
"GPR4",0,0,0,0,5,0,0,0,0,5,5,5
"GPR52",1,0,0,0,4,0,0,0,0,5,5,5
"GPR6",0,0,0,0,5,0,0,0,0,5,5,5
"GPR68",0,0,1,0,4,0,0,0,0,5,5,5
"GPRIN2",1,0,0,0,4,0,0,0,0,5,5,5
"GPT",0,1,0,0,4,0,0,0,0,5,5,5
"GRAMD1A",0,0,0,0,5,0,0,0,0,5,5,5
"GRK3",1,0,0,0,4,0,0,0,0,5,5,5
"GRXCR1",0,0,0,0,4,1,0,0,0,5,5,5
"GSAP",1,0,0,0,3,0,0,1,0,5,5,5
"GSTM2",0,0,0,0,5,0,0,0,0,5,5,5
"GSTZ1",0,0,0,0,2,3,0,0,0,5,5,5
"GTF2H3",0,0,0,0,5,0,0,0,0,5,5,5
"H3-5",0,0,0,0,4,1,0,0,0,5,5,5
"H3C2",1,0,0,0,4,0,0,0,0,5,5,5
"HAPLN4",1,0,0,0,4,0,0,0,0,5,5,5
"HARS1",0,0,0,0,5,0,0,0,0,5,5,5
"HAS3",0,0,0,0,5,0,0,0,0,5,5,5
"HAUS3",0,2,0,0,2,1,0,0,0,5,5,5
"HCAR2",0,0,0,0,5,0,0,0,0,5,5,5
"HCFC1R1",4,1,0,0,0,0,0,0,0,5,5,5
"HDAC11",2,0,0,0,3,0,0,0,0,5,5,5
"HDAC2",2,0,0,0,1,2,0,0,0,5,5,5
"HDGFL1",0,0,0,0,5,0,0,0,0,5,5,5
"HGD",0,0,0,0,5,0,0,0,0,5,5,5
"HGS",0,0,0,0,5,0,0,0,0,5,5,5
"HLA-DPA1",0,0,0,0,5,0,0,0,0,5,5,5
"HLA-G",0,0,0,0,5,0,0,0,0,5,5,5
"HLF",2,0,0,0,3,0,0,0,0,5,5,5
"HMGCLL1",1,0,0,0,4,0,0,0,0,5,5,5
"HMGCR",0,0,0,0,5,0,0,0,0,5,5,5
"HMGN5",1,3,0,0,1,0,0,0,0,5,5,5
"HMOX1",1,0,0,0,4,0,0,0,0,5,5,5
"HMX2",1,0,0,0,4,0,0,0,0,5,5,5
"HNF1B",0,1,0,0,4,0,0,0,0,5,5,5
"HNRNPA3",0,1,0,0,1,2,0,1,0,5,5,5
"HNRNPC",2,1,0,0,2,0,0,0,0,5,5,5
"HNRNPD",0,0,1,0,4,0,0,0,0,5,5,5
"HNRNPM",1,0,0,0,4,0,0,0,0,5,5,5
"HOGA1",1,0,0,0,3,1,0,0,0,5,5,5
"HORMAD1",1,0,0,0,3,1,0,0,0,5,5,5
"HOXB1",3,0,0,0,2,0,0,0,0,5,5,5
"HOXD10",0,0,0,0,4,1,0,0,0,5,5,5
"HOXD3",1,0,0,0,4,0,0,0,0,5,5,5
"HPN",0,0,0,0,4,0,0,1,0,5,5,5
"HR",1,0,0,0,4,0,0,0,0,5,5,5
"HRH3",0,0,0,0,5,0,0,0,0,5,5,5
"HRH4",0,0,0,0,5,0,0,0,0,5,5,5
"HS3ST4",0,0,0,0,5,0,0,0,0,5,5,5
"HSD17B6",0,0,0,0,4,0,0,1,0,5,5,5
"HSF1",0,0,0,0,5,0,0,0,0,5,5,5
"HSP90AB1",0,0,0,0,5,0,0,0,0,5,5,5
"HTR1F",5,0,0,0,0,0,0,0,0,5,5,5
"HTR2B",0,1,0,0,4,0,0,0,0,5,5,5
"HTRA2",1,0,0,0,2,2,0,0,0,5,5,5
"HYAL4",0,0,0,0,2,3,0,0,0,5,5,5
"IDH3G",0,0,0,0,5,0,0,0,0,5,5,5
"IDI1",0,1,0,0,2,2,0,0,0,5,5,5
"IFNA4",0,1,0,1,3,0,0,0,0,5,5,5
"IFNAR1",1,0,0,0,4,0,0,0,0,5,5,5
"IFNLR1",1,0,0,0,4,0,0,0,0,5,5,5
"IFRD2",1,0,0,0,4,0,0,0,0,5,5,5
"IGF1",0,0,0,0,5,0,0,0,0,5,5,5
"IGF2",2,1,0,0,2,0,0,0,0,5,5,5
"IGHA1",2,0,0,0,3,0,0,0,0,5,5,5
"IGHG4",0,0,0,0,5,0,0,0,0,5,5,5
"IGHMBP2",0,0,0,0,4,1,0,0,0,5,5,5
"IGHV3-20",0,0,0,0,5,0,0,0,0,5,5,5
"IGKV2-24",0,0,0,0,5,0,0,0,0,5,5,5
"IGSF11",1,0,0,0,4,0,0,0,0,5,5,5
"IKZF3",0,0,0,0,5,0,0,0,0,5,5,5
"IL20RA",0,0,0,0,5,0,0,0,0,5,5,5
"IL21",2,0,0,0,1,2,0,0,0,5,5,5
"IL26",0,0,0,0,5,0,0,0,0,5,5,5
"IL4",0,0,0,0,5,0,0,0,0,5,5,5
"IL6",0,0,0,0,5,0,0,0,0,5,5,5
"INAVA",2,0,1,0,2,0,0,0,0,5,5,5
"INCENP",0,0,0,0,5,0,0,0,0,5,5,5
"INSC",0,0,0,0,5,0,0,0,0,5,5,5
"INSYN2A",0,0,0,0,5,0,0,0,0,5,5,5
"INTS10",1,0,0,0,4,0,0,0,0,5,5,5
"INTU",1,0,0,0,4,0,0,0,0,5,5,5
"IP6K2",0,0,0,0,4,0,0,1,0,5,5,5
"IRF4",0,1,0,0,4,0,0,0,0,5,5,5
"IRGQ",0,0,0,0,5,0,0,0,0,5,5,5
"IRX2",0,0,0,0,5,0,0,0,0,5,5,5
"IRX3",1,0,0,0,4,0,0,0,0,5,5,5
"ISG20L2",1,1,0,0,3,0,0,0,0,5,5,5
"ISM1",1,0,0,0,4,0,0,0,0,5,5,5
"ITIH3",0,0,0,0,4,1,0,0,0,5,5,5
"ITM2A",0,1,0,0,3,1,0,0,0,5,5,5
"ITPK1",0,0,0,0,5,0,0,0,0,5,5,5
"IWS1",2,0,0,1,0,2,0,0,0,5,5,5
"IYD",0,0,0,0,5,0,0,0,0,5,5,5
"JADE2",0,0,0,0,5,0,0,0,0,5,5,5
"JAG1",0,0,0,0,5,0,0,0,0,5,5,5
"JMY",1,0,0,0,4,0,0,0,0,5,5,5
"KANSL3",1,0,0,0,4,0,0,0,0,5,5,5
"KASH5",0,0,0,0,5,0,0,0,0,5,5,5
"KCNA2",0,0,0,0,4,1,0,0,0,5,5,5
"KCNAB1",0,0,0,0,3,0,0,2,0,5,5,5
"KCNAB2",0,0,0,0,5,0,0,0,0,5,5,5
"KCNAB3",0,0,0,0,5,0,0,0,0,5,5,5
"KCNE4",3,0,0,0,2,0,0,0,0,5,5,5
"KCNG2",0,0,0,0,5,0,0,0,0,5,5,5
"KCNIP2",0,0,0,0,5,0,0,0,0,5,5,5
